NEWID,Income Class,Education,Division,Family Type,Transportation,Food,Rented Dwelling,Entertainment,Eat Out,Alcohol Beverages,Fuel,Babysitting and Childcare,Furniture,Apparel,Male Clothing,Men Clothing,Footwear,Other Apparel,Cars and Trucks,Gas,Public Transportation,Pet and Toy,Personal Care,Household Textiles,Reading,Boy Clothing,Girl Clothing,Child Clothing
4315372,6,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315373,6,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315374,6,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316002,2,12,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316212,3,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316213,3,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316214,3,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316442,6,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316443,6,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316444,6,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318432,2,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318433,2,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318434,7,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318592,2,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318593,2,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318594,2,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319552,7,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319622,3,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319623,3,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319772,3,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319773,3,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319774,3,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320344,5,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320372,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320373,4,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320374,3,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320582,2,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320584,3,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320922,6,16,1,9,748,2036.6667,0,293,433.3333,500,235,0,277,244,0,0,0,112,0,100,0,234,0,0,0,0,0,0
4320923,6,16,1,9,170,1715,0,97,365,540,0,0,0,183,0,0,0,183,0,130,0,97,33.3333,0,0,0,0,0
4320924,6,16,1,9,555,1126.6667,0,183,433.3333,230,0,0,0,279,0,0,240,0,0,108,0,61,0,0,0,0,0,0
4321172,2,16,1,8,27,611,0,116,303.3333,0,0,0,0,296,173,173,38,0,0,0,27,0,0,0,42,0,0,0
4321173,2,16,1,8,50,541.6667,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321672,4,14,1,8,618,420.3333,0,173,0,76,0,0,0,0,0,0,0,0,0,20,0,0,21.6667,0,25,0,0,0
4321673,3,14,1,8,315.6667,530.3333,0,232,205.3333,68,0,0,0,405,0,0,360,0,0,40,0,0,43.3333,0,12,0,0,0
4321674,7,14,1,8,746.6667,715,0,355,303.3333,120,0,0,2865,263,0,0,59,0,0,80,0,0,70,0,12,0,0,0
4321794,4,15,1,8,180,195,0,0,0,0,0,0,0,6.6667,0,0,0,6.6667,0,30,0,0,0,0,0,0,0,0
4321802,7,15,1,3,757,1646.6667,0,212,866.6667,200,0,0,0,294,187,120,0,0,0,200,0,0,0,200,0,67,0,0
4321803,7,15,1,3,160,1386.6667,0,107,650,60,0,0,0,55,0,0,55,0,0,160,0,0,58.3333,0,0,0,0,0
4321804,6,15,1,3,200,1820,0,104,866.6667,100,0,0,0,380,253,223,0,0,0,200,0,0,66.6667,0,0,30,0,0
4322092,6,15,1,8,104.3333,338,0,0,21.6667,7,239,0,596,4.6667,0,0,0,4.6667,0,20,24.3333,0,60,0,0,0,0,0
4322093,6,15,1,8,39,216.6667,0,606,21.6667,0,0,0,0,75,0,0,75,0,0,6,0,81,26.6667,0,43,0,0,0
4322094,3,15,1,8,84.3333,586,0,1027,174,0,243,0,0,20,20,20,0,0,0,53,0,223,125,0,0,0,0,0
4322172,1,15,1,8,108.6667,260,0,138,21.6667,10,350,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
4322173,1,15,1,8,362.3333,173.3333,0,127,43.3333,20,0,0,0,0,0,0,0,0,0,101.6667,0,0,8.3333,0,0,0,0,0
4322174,1,15,1,8,80,151.6667,0,105,0,10,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0
4322502,6,16,1,1,884,1430,0,239,433.3333,30,0,0,0,0,0,0,0,0,0,175,0,125,0,0,0,0,0,0
4322503,6,16,1,1,1024,1018.3333,0,338,151.6667,50,0,0,0,155,0,0,80,0,0,200,0,0,21.6667,0,0,0,0,0
4322504,6,16,1,1,1550,1646.6667,0,297,433.3333,20,0,0,0,155,0,0,125,0,0,250,0,90,0,0,0,0,0,0
4322552,3,16,1,8,48.3333,310.3333,850,78,21.6667,0,0,0,0,12,0,0,0,0,0,0,48.3333,0,0,0,15,0,0,0
4322553,3,16,1,8,0,305.6667,850,189,13,0,0,0,0,10,0,0,0,10,0,0,0,0,8.6667,0,15,0,0,0
4322554,3,16,1,8,117.3333,313,850,373,21.6667,0,0,0,0,9,0,0,0,0,0,8,0,0,8.6667,0,15,0,0,0
4322802,4,12,1,3,780,390,0,50,216.6667,30,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4322803,4,12,1,3,726.6667,823.3333,0,100,433.3333,100,0,0,0,539,123,51,190,0,0,40,0,0,0,0,0,72,117,0
4322804,7,12,1,3,2440,953.3333,0,100,433.3333,100,0,0,0,30,13,0,0,0,0,200,0,0,0,100,0,13,0,0
4322902,5,14,1,8,273,498.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4322903,5,14,1,8,344,845,0,0,130,0,0,0,0,500,0,0,0,500,0,150,0,0,13.3333,0,0,0,0,0
4322904,5,14,1,8,24278,520,0,59,86.6667,0,0,0,0,275,0,0,275,0,24000,80,0,0,13.3333,0,0,0,0,0
4322952,6,16,1,1,1686.6667,728,0,174,143,330,0,0,0,0,0,0,0,0,0,250,136,20,20.6667,0,81,0,0,0
4322953,6,16,1,1,182.3333,845,0,149,86.6667,405,0,0,0,75,75,75,0,0,0,100,0,30,26.6667,0,81,0,0,0
4322954,6,16,1,1,154.6667,1083.3333,0,265,216.6667,80,0,0,0,0,0,0,0,0,0,80,0,0,40,0,81,0,0,0
4323352,7,16,1,3,1023,1993.3333,0,229,520,250,0,0,0,33.3333,0,0,0,33.3333,0,90,100,0,66.6667,0,250,0,0,0
4323353,7,16,1,3,646.3333,1571,0,165,866.6667,60,0,0,0,176,0,0,0,0,0,70,20,0,60,0,0,0,0,0
4323354,6,16,1,3,1007,1899.3333,0,301,1040,90,0,0,0,50,0,0,0,50,0,140,10,0,100,0,200,0,0,0
4323422,6,15,1,3,191,1111.6667,0,251,461.6667,0,420,0,0,33.3333,0,0,0,33.3333,0,100,0,125,58.3333,0,0,0,0,0
4323423,6,15,1,3,439,780,0,358,173.3333,0,0,0,0,75,0,0,0,75,0,350,0,50,10,0,10,0,0,0
4323424,6,15,1,3,559.6667,988.3333,0,663,230,0,500,0,80,100,0,0,0,100,0,400,0,60,0,30,0,0,0,0
4323552,4,12,1,9,173,260,875,112,0,50,0,0,500,0,0,0,0,0,0,60,0,0,0,0,45,0,0,0
4323553,4,12,1,9,100,216.6667,875,122,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4323554,5,12,1,9,45,182,913,80,0,20,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0
4323654,5,12,1,9,215.6667,866.6667,0,54,325,57,0,0,0,20,0,0,0,20,0,175,4,0,36.6667,0,0,0,0,0
4323932,4,14,1,4,4130.3333,1235,855,759,411.6667,0,0,0,0,240,0,0,0,20,0,406.6667,0,100,0,0,0,0,0,0
4323933,4,14,1,4,635.6667,931.6667,885,121,368.3333,0,0,0,0,100,0,0,0,100,0,206.6667,0,25,0,0,0,0,0,0
4325192,5,15,1,3,487,780,0,168,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4325193,5,15,1,3,200,780,0,169,43.3333,15,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4325194,7,15,1,3,100,563.3333,0,167,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4325342,4,13,1,7,796.6667,554.6667,0,377,433.3333,150,100,0,0,0,0,0,0,0,0,200,0,150,83.3333,0,0,0,0,0
4325623,3,14,1,7,479,910,1176.6667,26,130,50,0,0,0,9,0,0,0,0,0,90,0,0,12,0,0,0,9,0
4325624,3,14,1,7,379,437.6667,950,150,21.6667,10,0,0,0,121,0,0,0,6,0,60,0,0,0,0,0,0,54,0
4326192,5,16,1,8,0,346.6667,4158.3333,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3333,0,10,0,0,0
4326193,5,16,1,8,0,650,4158.3333,92,216.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6667,0,46,0,0,0
4326194,6,16,1,8,30,381.3333,4262.3333,208,130,0,0,0,0,35,0,0,35,0,0,25,0,0,21.6667,0,18,0,0,0
4327052,2,11,1,8,154,433.3333,737,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4327053,2,11,1,8,185,173.3333,737,0,0,0,0,0,0,25,0,0,0,25,0,80,0,0,0,0,0,0,0,0
4327054,7,11,1,8,167,346.6667,737,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4327072,6,16,1,9,102,1408.3333,0,207,260,250,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0
4327073,6,16,1,9,182,1040,0,185,650,100,0,0,0,0,0,0,0,0,0,70,0,0,10,0,0,0,0,0
4327074,4,16,1,9,97,1473.3333,0,195,433.3333,100,0,0,0,0,0,0,0,0,0,60,0,0,40,0,0,0,0,0
4327142,4,15,1,3,36,466.6667,0,40,33.3333,60,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0
4327143,4,15,1,3,157,736.6667,0,40,0,0,0,0,0,0,0,0,0,0,0,65.25,0,0,8.3333,0,23,0,0,0
4327144,3,15,1,3,60,358,0,0,33,0,0,0,0,0,0,0,0,0,0,60,0,0,25,0,0,0,0,0
4327382,7,12,1,8,40,325,1199.6667,70,86.6667,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
4327383,7,12,1,8,30,260,269,45,65,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
4327384,2,12,1,8,0,325,259,70,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327772,4,15,1,8,0,349,400,7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327773,4,15,1,8,100,390,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327774,3,15,1,8,233.3333,291.3333,400,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327852,3,12,1,9,0,260,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328402,6,12,1,6,1288.3333,975,0,104,433.3333,100,0,0,0,16.6667,0,0,0,16.6667,0,375,0,0,100,0,0,0,0,0
4328403,6,12,1,6,483.3333,866.6667,0,109,216.6667,0,0,0,1266,0,0,0,0,0,0,450,33.3333,0,100,0,0,0,0,0
4328404,6,12,1,6,1276.6667,953.3333,0,110,433.3333,70,0,0,0,0,0,0,0,0,0,350,0,0,66.6667,0,0,0,0,0
4328682,6,16,1,1,1181,1690,4158.3333,1144,325,300,0,0,0,33.3333,0,0,0,33.3333,0,100,40,1000,66.6667,0,0,0,0,0
4328684,6,16,1,1,423,975,4137.3333,210,0,125,0,0,0,0,0,0,0,0,0,220,0,100,300,0,37,0,0,0
4328922,5,16,1,4,1361,1235,0,0,216.6667,30,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4328923,5,16,1,4,1481,780,0,0,173.3333,25,0,0,0,180,60,60,30,0,0,360,0,0,0,0,0,0,0,0
4328932,5,15,1,8,17,494.3333,800,230,130,0,50,0,0,12,12,12,0,0,0,0,17,0,8.3333,0,0,0,0,0
4328933,5,15,1,8,46.6667,593,800,150,216.6667,0,0,0,0,0,0,0,0,0,0,0,20,0,8.3333,0,0,0,0,0
4330512,6,11,1,2,620.3333,996.6667,0,147,216.6667,0,0,0,0,0,0,0,0,0,0,240,0,0,6.6667,0,0,0,0,0
4330513,6,11,1,2,785.3333,520,0,356,216.6667,0,0,0,0,70,30,30,0,0,0,314,0,200,25,0,0,0,0,40
4330514,5,11,1,2,239.3333,693.3333,0,111,130,0,0,0,0,0,0,0,0,0,0,100,0,30,10,0,0,0,0,0
4341542,2,12,1,7,515.3333,866.6667,1326,0,260,0,375,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
4342272,4,11,1,9,321,2426.6667,0,165,433.3333,0,0,0,0,40,40,40,0,0,0,150,0,0,0,0,0,0,0,0
4342453,3,13,1,3,1436,3273.3333,0,626,720,150,0,0,0,389,0,0,136,0,0,460,0,0,63.3333,0,0,0,137,0
4342454,3,13,1,3,1622,3770,0,475,1300,0,400,0,40,200,0,0,0,0,0,360,0,60,186.6667,50,0,0,200,0
4343034,3,16,1,8,545,1213.3333,2600,60,346.6667,34,500,0,0,370,150,150,200,20,0,150,0,0,13.3333,0,30,0,0,0
4343132,2,14,1,8,471,563.3333,0,240,0,0,0,0,0,40,40,40,0,0,0,140,0,0,20,0,0,0,0,0
4343133,3,14,1,8,250,780,0,256,260,0,0,0,1200,150,0,0,150,0,0,250,0,0,26.6667,45,0,0,0,0
4343134,3,14,1,8,180,606.6667,0,230,86.6667,0,0,0,0,0,0,0,0,0,0,130,0,0,16.6667,0,0,0,0,0
4343342,7,12,1,8,0,476.6667,1640,186,0,0,0,0,0,80,0,0,0,40,0,0,0,0,0,0,0,0,0,0
4343343,7,12,1,8,4.6667,563.3333,1640,300,0,0,0,0,0,16,0,0,0,16,0,0,4.6667,0,0,10,0,0,0,0
4343344,1,12,1,8,104,520,1640,159,0,0,0,0,0,10.6667,0,0,0,10.6667,0,0,104,0,0,0,0,0,0,0
4345772,3,12,1,8,360,476.6667,0,212,216.6667,0,0,0,0,18,0,0,18,0,0,120,0,0,0,0,0,0,0,0
4345773,3,12,1,8,160,650,0,207,173.3333,0,0,0,0,54,0,0,54,0,0,160,0,0,0,0,0,0,0,0
4345774,3,12,1,8,435,736.6667,0,215,216.6667,0,0,0,0,79,0,0,79,0,0,160,0,0,0,0,0,0,0,0
4345782,5,12,1,4,326.6667,1906.6667,0,0,346.6667,48,0,0,0,0,0,0,0,0,0,326.6667,0,0,0,0,0,0,0,0
4345783,5,12,1,4,900,1040,0,198,433.3333,30,0,0,0,819,161,0,399,0,0,400,0,0,100,0,0,161,259,0
4345784,6,12,1,4,640,1906.6667,0,168,433.3333,28,0,0,0,272,60,0,105,0,0,640,0,0,133.3333,0,0,60,41,0
4346322,2,11,1,8,0,372.6667,0,161,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346323,2,11,1,8,0,303.3333,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3333,0,0,0,0,0
4346324,2,11,1,8,0,563.3333,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6667,0,0,0,0,0
4346464,4,14,1,8,487,1300,1900,474,0,0,0,0,0,170,130,130,0,40,0,160,0,0,16.6667,0,0,0,0,0
4346633,6,12,1,9,20782,1733.3333,3600,52,433.3333,40,0,0,0,243,187,0,56,0,0,150,0,0,100,0,0,187,0,0
4346634,6,12,1,9,758,1256.6667,3600,0,390,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
4346733,7,12,1,9,540,1646.6667,2000,0,260,160.6667,0,0,0,20,0,0,0,0,0,140,0,0,0,0,0,0,0,0
4346734,7,12,1,9,920,1690,2000,0,130,300,0,0,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0
4346842,2,12,1,8,0,910,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0
4347203,3,13,1,7,236.6667,563.3333,2400,0,0,0,0,0,0,16.6667,0,0,0,16.6667,0,200,0,0,0,0,0,0,0,0
4347204,3,13,1,7,799.3333,1516.6667,2400,0,433.3333,60,0,0,0,111.6667,85,0,0,26.6667,0,200,0,0,66.6667,0,0,85,0,0
4347463,6,16,1,1,1633.3333,3250,0,351,1083.3333,20,0,0,0,550,0,0,450,0,0,320,0,100,116.6667,0,14,0,0,0
4347464,6,16,1,1,3263.3333,3100,0,1024,1366.6667,80,0,0,0,920,121,121,680,0,0,530,0,0,300,0,24,0,0,0
4348562,7,15,1,7,625,1560,5363,253,0,0,0,0,0,200,0,0,200,0,0,200,0,0,0,0,0,0,0,0
4348563,7,15,1,7,775,1733.3333,5400,242,433.3333,0,0,0,0,0,0,0,0,0,0,400,0,0,20,0,0,0,0,0
4348564,5,15,1,7,366.6667,1213.3333,5363,2802,433.3333,0,0,0,0,0,0,0,0,0,0,200,166.6667,0,0,0,0,0,0,0
4348762,2,12,1,8,0,606.6667,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6667,0,0,0,0,0
4348763,2,12,1,8,0,910,0,152,173.3333,0,30,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0
4348792,2,15,1,1,542,854,0,38,0,578,0,0,0,0,0,0,0,0,0,30,0,0,0,0,64,0,0,0
4348793,2,15,1,1,96.3333,1006.6667,0,211,234,376,0,0,1750,81,26,26,39,12,0,24,0,0,40,64,161,0,0,0
4348794,5,15,1,1,27152,1406.6667,0,314,424,180,0,0,0,163,92,92,71,0,27060,60,0,41,220,0,110,0,0,0
4349182,6,13,1,5,560,2504.6667,0,294,748,199.3333,0,1474,1011,132,30,0,50,0,0,0,0,20,0,0,0,30,0,52
4349183,6,13,1,5,560,2496,0,216,776,174,0,1662,0,80,50,0,0,0,0,0,0,20,0,25,0,50,0,30
4349812,5,15,1,8,400,1733.3333,2400,46,0,400,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
4349813,5,15,1,8,845,433.3333,2320,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0
4350082,3,13,1,8,0,932.6667,0,290,346.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350083,4,13,1,8,55,606.6667,0,281,173.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0
4350084,3,13,1,8,0,433.3333,0,308,216.6667,0,0,0,0,26.6667,0,0,0,26.6667,0,0,0,0,190,0,0,0,0,0
4350482,3,13,1,8,423.3333,372.6667,1900,655,0,0,801,0,0,16,16,16,0,0,0,96,0,0,16.6667,0,120,0,0,0
4351343,1,13,1,9,18961,1213.3333,0,662,433.3333,200,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0
4351432,2,12,1,8,0,638.6667,332,216,130,0,0,0,0,5.3333,0,0,0,5.3333,0,0,0,0,0,0,0,0,0,0
4351433,2,12,1,8,0,686.6667,326,255,173.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6667,0,0,0,0,0
4351434,1,12,1,8,0,760,326,228,260,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
4352122,2,12,1,9,0,2123.3333,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352123,2,12,1,9,400,2444,0,649,173.3333,0,0,0,0,179,0,0,0,0,0,0,0,0,50,0,0,0,0,0
4352124,2,12,1,9,493.6667,1733.3333,0,222,433.3333,0,0,0,0,245,0,0,40,0,0,160,178.6667,0,66.6667,0,0,0,0,0
4378611,4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378612,4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378613,4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378614,4,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378871,5,12,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378872,5,12,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378873,5,12,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378874,5,12,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379081,6,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379082,6,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379083,6,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379084,6,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379103,6,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379291,1,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379292,1,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379293,2,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379294,1,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379761,3,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379762,4,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379763,4,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379764,3,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379821,6,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379822,6,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379823,6,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379824,6,16,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379881,1,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379883,2,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379884,2,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380292,5,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380543,3,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380544,4,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381981,7,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381983,7,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381984,7,16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382071,2,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382072,2,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382073,2,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382074,2,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383184,3,12,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383832,4,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383833,5,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384393,3,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384394,7,11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385172,6,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385173,6,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385391,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385392,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385393,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385394,3,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385463,5,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385464,5,15,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386241,5,16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
